log_id,name,url,invokeTime,formattedResponse,functionInitialLoad,functionInnertime,msSinceFunctionLoad,firstRun,serverStart,serverEnd,serverDifference
3662,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710939000016,This function initially loaded at Wed Mar 20 2024 11:20:10 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:00 GMT+0000 (Coordinated Universal Time).,1710933610369,1710939000209,5389840,false,1710939000016,1710939000170,154
3663,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939000012,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939000208,5683109,false,1710939000012,1710939000165,153
3664,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939010003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939010152,8388365,false,1710939010003,1710939010108,105
3665,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939020003,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939020151,8398364,false,1710939020003,1710939020110,107
3666,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939030001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939030151,8408364,false,1710939030001,1710939030108,107
3667,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939040001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939040194,8418407,false,1710939040001,1710939040151,150
3668,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939050002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:50:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939050153,8428366,false,1710939050002,1710939050107,105
3669,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939060006,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:00 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939060170,8438383,false,1710939060006,1710939060125,119
3670,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939060013,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939060168,5743069,false,1710939060013,1710939060139,126
3671,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939070001,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:10 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939070167,8448380,false,1710939070001,1710939070123,122
3672,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939080002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:20 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939080158,8458371,false,1710939080002,1710939080113,111
3673,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939090002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:30 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939090149,8468362,false,1710939090002,1710939090105,103
3674,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939100002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:40 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939100161,8478374,false,1710939100002,1710939100118,116
3675,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939110002,This function initially loaded at Wed Mar 20 2024 10:30:21 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:51:50 GMT+0000 (Coordinated Universal Time).,1710930621787,1710939110153,8488366,false,1710939110002,1710939110110,108
3676,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939120012,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939120212,5803113,false,1710939120012,1710939120175,163
3677,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939120005,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939120486,4,true,1710939120005,1710939120474,469
3678,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939130002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:10 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939130144,9662,false,1710939130002,1710939130121,119
3679,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939140003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:20 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939140144,19662,false,1710939140003,1710939140121,118
3680,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939150002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:30 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939150144,29662,false,1710939150002,1710939150119,117
3681,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939160003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:40 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939160140,39658,false,1710939160003,1710939160117,114
3682,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939170002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:52:50 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939170151,49669,false,1710939170002,1710939170107,105
3683,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939180006,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:00 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939180160,59678,false,1710939180006,1710939180117,111
3684,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939180011,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939180165,5863066,false,1710939180011,1710939180122,111
3685,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939190003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:10 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939190149,69667,false,1710939190003,1710939190103,100
3686,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939200002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:20 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939200198,79716,false,1710939200002,1710939200153,151
3687,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939210003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:30 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939210156,89674,false,1710939210003,1710939210112,109
3688,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939220003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:40 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939220149,99667,false,1710939220003,1710939220105,102
3689,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939230001,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:53:50 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939230150,109668,false,1710939230001,1710939230106,105
3690,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939240014,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939240210,5923111,false,1710939240014,1710939240168,154
3691,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939240006,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:00 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939240234,119752,false,1710939240006,1710939240192,186
3692,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939250002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:10 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939250152,129670,false,1710939250002,1710939250110,108
3693,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939260002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:20 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939260156,139674,false,1710939260002,1710939260113,111
3694,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939270001,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:30 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939270156,149674,false,1710939270001,1710939270115,114
3695,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939280005,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:40 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939280224,159742,false,1710939280005,1710939280180,175
3696,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939290002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:54:50 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939290171,169689,false,1710939290002,1710939290127,125
3697,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939300002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:00 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939300174,179692,false,1710939300002,1710939300129,127
3698,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939300013,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939300196,5983097,false,1710939300013,1710939300153,140
3699,3. Every 5 Minutes,https://c74aqg48s2.execute-api.us-west-2.amazonaws.com/default/5M,1710939300016,This function initially loaded at Wed Mar 20 2024 11:20:10 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:00 GMT+0000 (Coordinated Universal Time).,1710933610369,1710939300239,5689870,false,1710939300016,1710939300195,179
3700,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939310003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:10 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939310161,189679,false,1710939310003,1710939310117,114
3701,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939320002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:20 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939320156,199674,false,1710939320002,1710939320112,110
3702,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939330001,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:30 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939330167,209685,false,1710939330001,1710939330121,120
3703,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939340003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:40 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939340164,219682,false,1710939340003,1710939340118,115
3704,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939350003,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:55:50 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939350170,229688,false,1710939350003,1710939350127,124
3705,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939360007,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:56:00 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939360193,239711,false,1710939360007,1710939360149,142
3706,2. Every 1 Minute,https://lbg4c1fym5.execute-api.us-west-2.amazonaws.com/default/1M,1710939360012,This function initially loaded at Wed Mar 20 2024 11:15:17 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:56:00 GMT+0000 (Coordinated Universal Time).,1710933317099,1710939360199,6043100,false,1710939360012,1710939360158,146
3707,1. Every 10 Seconds,https://4uze95sn78.execute-api.us-west-2.amazonaws.com/default/10S,1710939370002,This function initially loaded at Wed Mar 20 2024 12:52:00 GMT+0000 (Coordinated Universal Time). This function ran at Wed Mar 20 2024 12:56:10 GMT+0000 (Coordinated Universal Time).,1710939120482,1710939370164,249682,false,1710939370002,1710939370124,122
